Timestamp,Date,User_Group,VLAN,Source_IP,Application,Traffic_MB,Action,Connection_Type
2026-02-21 19:53:07,2026-02-21,IT,VLAN 20,10.1.20.47,Radius,26.85,Permit,Wired
2026-02-21 14:42:21,2026-02-21,Staff,VLAN 30,10.1.30.192,HTTPS,159.38,Permit,Wired
2026-02-25 00:18:16,2026-02-25,Staff,VLAN 30,10.1.30.188,HTTP,31.23,Deny,Wired
2026-02-17 15:47:22,2026-02-17,Finance,VLAN 30,10.1.30.63,DNS,32.12,Permit,Wi-Fi
2026-03-01 23:18:33,2026-03-01,Finance,VLAN 30,10.1.30.84,HTTPS,443.88,Permit,Wired
2026-03-01 22:49:36,2026-03-01,IT,VLAN 20,10.1.20.23,HTTPS,502.47,Deny,Wi-Fi
2026-02-16 09:04:11,2026-02-16,Guest,VLAN 40,10.1.40.58,DNS,26.89,Permit,Wi-Fi
2026-02-19 03:52:22,2026-02-19,IT,VLAN 20,10.1.20.30,Radius,1.18,Permit,Wi-Fi
2026-02-13 07:37:15,2026-02-13,HR,VLAN 30,10.1.30.16,Active Directory,41.34,Permit,Wi-Fi
2026-02-10 05:22:21,2026-02-10,Staff,VLAN 30,10.1.30.172,FTP,739.29,Permit,Wi-Fi
2026-02-19 12:00:40,2026-02-19,Staff,VLAN 30,10.1.30.112,Radius,43.45,Deny,Wired
2026-02-27 11:53:41,2026-02-27,Staff,VLAN 30,10.1.30.144,Active Directory,15.47,Permit,Wired
2026-02-10 11:28:05,2026-02-10,HR,VLAN 30,10.1.30.30,Radius,38.05,Permit,Wi-Fi
2026-03-07 02:40:09,2026-03-07,Finance,VLAN 30,10.1.30.58,SMB,367.79,Permit,Wired
2026-03-10 03:40:29,2026-03-10,HR,VLAN 30,10.1.30.19,SSH,22.17,Permit,Wired
2026-02-14 17:16:48,2026-02-14,IT,VLAN 20,10.1.20.10,Active Directory,28.91,Permit,Wi-Fi
2026-02-23 02:17:21,2026-02-23,IT,VLAN 20,10.1.20.11,Radius,45.42,Permit,Wired
2026-03-03 19:16:31,2026-03-03,Finance,VLAN 30,10.1.30.51,FTP,159.86,Deny,Wired
2026-03-02 16:04:10,2026-03-02,IT,VLAN 20,10.1.20.44,SMB,151.5,Permit,Wi-Fi
2026-02-28 21:59:51,2026-02-28,Finance,VLAN 30,10.1.30.82,HTTP,34.45,Permit,Wired
2026-03-06 23:45:11,2026-03-06,IT,VLAN 20,10.1.20.28,Active Directory,36.5,Permit,Wi-Fi
2026-02-24 08:24:26,2026-02-24,IT,VLAN 20,10.1.20.35,FTP,313.04,Permit,Wi-Fi
2026-02-20 07:11:09,2026-02-20,Guest,VLAN 40,10.1.40.13,DNS,8.03,Permit,Wi-Fi
2026-02-26 20:02:50,2026-02-26,Staff,VLAN 30,10.1.30.181,Active Directory,19.97,Deny,Wi-Fi
2026-02-16 08:22:05,2026-02-16,Finance,VLAN 30,10.1.30.82,FTP,130.35,Deny,Wired
2026-02-17 19:45:20,2026-02-17,Staff,VLAN 30,10.1.30.199,FTP,789.08,Permit,Wi-Fi
2026-02-21 12:07:14,2026-02-21,HR,VLAN 30,10.1.30.24,HTTPS,735.53,Permit,Wi-Fi
2026-02-25 05:02:35,2026-02-25,IT,VLAN 20,10.1.20.43,HTTPS,23.28,Permit,Wi-Fi
2026-02-13 02:58:42,2026-02-13,HR,VLAN 30,10.1.30.40,DNS,17.88,Permit,Wired
2026-02-28 19:24:07,2026-02-28,HR,VLAN 30,10.1.30.31,DNS,19.77,Permit,Wired
2026-02-13 18:27:35,2026-02-13,HR,VLAN 30,10.1.30.40,Radius,36.8,Permit,Wi-Fi
2026-02-10 06:43:26,2026-02-10,Staff,VLAN 30,10.1.30.158,SMB,123.3,Permit,Wi-Fi
2026-03-06 10:49:50,2026-03-06,Guest,VLAN 40,10.1.40.181,Radius,5.57,Deny,Wi-Fi
2026-02-22 19:49:53,2026-02-22,Guest,VLAN 40,10.1.40.188,SMB,976.53,Deny,Wi-Fi
2026-02-11 13:25:02,2026-02-11,IT,VLAN 20,10.1.20.28,Active Directory,14.04,Permit,Wired
2026-02-12 10:50:10,2026-02-12,Finance,VLAN 30,10.1.30.94,SMB,802.32,Deny,Wi-Fi
2026-03-06 05:25:02,2026-03-06,Guest,VLAN 40,10.1.40.10,SSH,42.77,Deny,Wi-Fi
2026-02-18 06:42:05,2026-02-18,Guest,VLAN 40,10.1.40.39,SSH,30.21,Deny,Wi-Fi
2026-02-14 11:48:50,2026-02-14,IT,VLAN 20,10.1.20.10,HTTP,23.4,Deny,Wi-Fi
2026-02-17 14:27:40,2026-02-17,Guest,VLAN 40,10.1.40.19,DNS,31.32,Permit,Wi-Fi
2026-03-08 03:37:06,2026-03-08,Finance,VLAN 30,10.1.30.78,Radius,17.99,Deny,Wi-Fi
2026-03-04 10:54:50,2026-03-04,Staff,VLAN 30,10.1.30.133,Active Directory,37.68,Permit,Wi-Fi
2026-03-03 23:39:59,2026-03-03,Finance,VLAN 30,10.1.30.54,Radius,15.05,Permit,Wired
2026-02-27 09:30:21,2026-02-27,HR,VLAN 30,10.1.30.28,SSH,31.67,Deny,Wired
2026-02-11 00:32:15,2026-02-11,HR,VLAN 30,10.1.30.39,SSH,34.54,Deny,Wired
2026-02-17 11:10:51,2026-02-17,Guest,VLAN 40,10.1.40.54,Radius,36.65,Deny,Wi-Fi
2026-02-15 16:40:31,2026-02-15,HR,VLAN 30,10.1.30.19,DNS,46.34,Deny,Wi-Fi
2026-02-16 11:08:04,2026-02-16,Finance,VLAN 30,10.1.30.72,HTTPS,139.39,Permit,Wi-Fi
2026-02-14 04:27:17,2026-02-14,Staff,VLAN 30,10.1.30.103,FTP,996.9,Permit,Wi-Fi
2026-03-07 15:34:23,2026-03-07,Staff,VLAN 30,10.1.30.174,SSH,20.88,Permit,Wi-Fi
2026-02-27 12:33:42,2026-02-27,Staff,VLAN 30,10.1.30.129,DNS,27.99,Deny,Wi-Fi
2026-03-06 01:42:14,2026-03-06,HR,VLAN 30,10.1.30.46,HTTPS,914.15,Permit,Wired
2026-02-24 09:25:22,2026-02-24,Staff,VLAN 30,10.1.30.106,HTTPS,554.84,Permit,Wired
2026-03-10 06:37:42,2026-03-10,Staff,VLAN 30,10.1.30.169,Active Directory,9.02,Deny,Wi-Fi
2026-02-19 14:02:34,2026-02-19,HR,VLAN 30,10.1.30.36,Active Directory,42.58,Permit,Wi-Fi
2026-03-04 12:34:16,2026-03-04,IT,VLAN 20,10.1.20.48,SMB,288.19,Permit,Wi-Fi
2026-02-17 06:07:22,2026-02-17,HR,VLAN 30,10.1.30.43,SSH,0.95,Deny,Wi-Fi
2026-02-16 00:17:41,2026-02-16,Finance,VLAN 30,10.1.30.59,Active Directory,28.22,Permit,Wired
2026-02-21 22:08:24,2026-02-21,Guest,VLAN 40,10.1.40.99,FTP,251.29,Deny,Wi-Fi
2026-02-22 23:38:25,2026-02-22,IT,VLAN 20,10.1.20.23,HTTP,6.2,Permit,Wired
2026-02-22 17:17:24,2026-02-22,Finance,VLAN 30,10.1.30.76,Active Directory,38.6,Deny,Wi-Fi
2026-03-04 01:48:01,2026-03-04,IT,VLAN 20,10.1.20.31,Radius,47.79,Permit,Wi-Fi
2026-03-04 08:36:45,2026-03-04,Finance,VLAN 30,10.1.30.87,SSH,47.99,Permit,Wired
2026-02-25 15:53:26,2026-02-25,HR,VLAN 30,10.1.30.22,FTP,816.06,Permit,Wi-Fi
2026-02-14 07:50:25,2026-02-14,HR,VLAN 30,10.1.30.13,HTTP,15.16,Permit,Wired
2026-02-18 11:59:08,2026-02-18,HR,VLAN 30,10.1.30.20,Radius,17.66,Permit,Wi-Fi
2026-02-24 22:34:40,2026-02-24,Staff,VLAN 30,10.1.30.170,Radius,37.5,Permit,Wired
2026-02-17 11:22:16,2026-02-17,Guest,VLAN 40,10.1.40.24,SSH,38.61,Deny,Wi-Fi
2026-02-26 17:14:17,2026-02-26,HR,VLAN 30,10.1.30.44,SSH,48.46,Permit,Wired
2026-03-06 14:58:44,2026-03-06,Staff,VLAN 30,10.1.30.130,HTTPS,234.0,Permit,Wired
2026-03-10 06:35:37,2026-03-10,Finance,VLAN 30,10.1.30.63,HTTP,27.1,Permit,Wired
2026-03-06 22:18:36,2026-03-06,Guest,VLAN 40,10.1.40.77,SSH,16.03,Deny,Wi-Fi
2026-02-10 03:10:33,2026-02-10,Guest,VLAN 40,10.1.40.29,Radius,10.01,Deny,Wi-Fi
2026-02-10 23:30:55,2026-02-10,Guest,VLAN 40,10.1.40.68,SSH,20.73,Deny,Wi-Fi
2026-03-04 08:54:55,2026-03-04,HR,VLAN 30,10.1.30.49,SSH,18.96,Permit,Wi-Fi
2026-02-24 15:22:34,2026-02-24,Staff,VLAN 30,10.1.30.129,SSH,33.55,Permit,Wi-Fi
2026-02-25 18:44:39,2026-02-25,HR,VLAN 30,10.1.30.31,SSH,13.53,Permit,Wired
2026-02-23 11:41:08,2026-02-23,Staff,VLAN 30,10.1.30.194,HTTPS,43.21,Permit,Wired
2026-03-10 21:34:06,2026-03-10,HR,VLAN 30,10.1.30.17,SSH,15.69,Permit,Wi-Fi
2026-02-14 01:39:52,2026-02-14,Guest,VLAN 40,10.1.40.128,HTTPS,537.83,Permit,Wi-Fi
2026-03-06 00:58:45,2026-03-06,Guest,VLAN 40,10.1.40.122,HTTPS,430.36,Permit,Wi-Fi
2026-02-18 07:02:41,2026-02-18,IT,VLAN 20,10.1.20.48,DNS,43.62,Permit,Wi-Fi
2026-02-17 07:08:39,2026-02-17,Guest,VLAN 40,10.1.40.123,SMB,651.78,Deny,Wi-Fi
2026-03-05 19:13:27,2026-03-05,HR,VLAN 30,10.1.30.16,FTP,106.23,Permit,Wi-Fi
2026-02-10 13:13:34,2026-02-10,Finance,VLAN 30,10.1.30.89,HTTPS,641.91,Permit,Wi-Fi
2026-02-20 13:07:50,2026-02-20,IT,VLAN 20,10.1.20.27,SMB,118.73,Deny,Wired
2026-03-01 03:31:50,2026-03-01,HR,VLAN 30,10.1.30.25,Active Directory,41.94,Permit,Wi-Fi
2026-02-25 08:29:23,2026-02-25,HR,VLAN 30,10.1.30.46,SMB,597.1,Permit,Wi-Fi
2026-03-04 14:24:38,2026-03-04,Finance,VLAN 30,10.1.30.67,SMB,215.99,Permit,Wi-Fi
2026-02-10 06:50:15,2026-02-10,HR,VLAN 30,10.1.30.11,SMB,393.9,Permit,Wired
2026-03-10 08:43:38,2026-03-10,Staff,VLAN 30,10.1.30.113,FTP,634.2,Permit,Wired
2026-02-24 22:05:46,2026-02-24,Guest,VLAN 40,10.1.40.161,FTP,773.15,Deny,Wi-Fi
2026-02-20 22:55:47,2026-02-20,Finance,VLAN 30,10.1.30.99,Radius,31.0,Permit,Wired
2026-02-13 08:14:47,2026-02-13,IT,VLAN 20,10.1.20.22,SMB,453.72,Permit,Wi-Fi
2026-03-10 13:23:08,2026-03-10,HR,VLAN 30,10.1.30.27,HTTP,30.18,Deny,Wi-Fi
2026-02-25 17:18:37,2026-02-25,Finance,VLAN 30,10.1.30.69,HTTP,43.75,Permit,Wired
2026-03-08 15:48:07,2026-03-08,Finance,VLAN 30,10.1.30.75,HTTPS,161.27,Deny,Wi-Fi
2026-03-07 05:06:27,2026-03-07,Staff,VLAN 30,10.1.30.111,Active Directory,19.38,Deny,Wired
2026-02-25 17:07:26,2026-02-25,Staff,VLAN 30,10.1.30.180,SMB,191.11,Deny,Wired
2026-03-06 10:12:34,2026-03-06,Guest,VLAN 40,10.1.40.34,FTP,643.24,Deny,Wi-Fi
2026-03-07 08:36:07,2026-03-07,Finance,VLAN 30,10.1.30.81,FTP,933.6,Deny,Wired
2026-03-02 15:43:43,2026-03-02,Staff,VLAN 30,10.1.30.102,DNS,1.14,Permit,Wired
2026-03-01 17:05:51,2026-03-01,Staff,VLAN 30,10.1.30.135,HTTP,45.1,Deny,Wired
2026-02-25 06:24:34,2026-02-25,IT,VLAN 20,10.1.20.16,Radius,9.32,Permit,Wi-Fi
2026-02-27 16:22:21,2026-02-27,IT,VLAN 20,10.1.20.45,HTTP,29.58,Permit,Wired
2026-02-21 05:10:02,2026-02-21,IT,VLAN 20,10.1.20.48,DNS,49.46,Permit,Wired
2026-02-23 07:33:47,2026-02-23,Finance,VLAN 30,10.1.30.67,SSH,34.2,Permit,Wired
2026-03-09 22:29:42,2026-03-09,Staff,VLAN 30,10.1.30.123,DNS,15.41,Permit,Wired
2026-03-03 17:51:41,2026-03-03,Staff,VLAN 30,10.1.30.165,DNS,29.92,Permit,Wi-Fi
2026-02-18 16:44:45,2026-02-18,HR,VLAN 30,10.1.30.18,DNS,41.33,Permit,Wi-Fi
2026-02-11 04:11:58,2026-02-11,IT,VLAN 20,10.1.20.38,HTTP,47.55,Permit,Wi-Fi
2026-03-04 12:35:54,2026-03-04,Staff,VLAN 30,10.1.30.139,Active Directory,20.9,Deny,Wi-Fi
2026-02-25 16:01:38,2026-02-25,Finance,VLAN 30,10.1.30.73,Radius,28.78,Permit,Wired
2026-02-13 07:10:16,2026-02-13,Guest,VLAN 40,10.1.40.126,DNS,16.24,Permit,Wi-Fi
2026-02-15 16:50:29,2026-02-15,Guest,VLAN 40,10.1.40.92,SSH,25.41,Deny,Wi-Fi
2026-03-01 18:24:20,2026-03-01,HR,VLAN 30,10.1.30.41,SMB,53.3,Permit,Wi-Fi
2026-03-01 00:16:52,2026-03-01,Guest,VLAN 40,10.1.40.80,FTP,604.79,Deny,Wi-Fi
2026-02-15 19:57:02,2026-02-15,Finance,VLAN 30,10.1.30.76,HTTPS,842.84,Deny,Wi-Fi
2026-03-06 19:21:07,2026-03-06,Finance,VLAN 30,10.1.30.67,SSH,21.88,Permit,Wi-Fi
2026-02-18 09:12:28,2026-02-18,HR,VLAN 30,10.1.30.33,Radius,0.93,Permit,Wi-Fi
2026-02-28 10:42:39,2026-02-28,Guest,VLAN 40,10.1.40.122,Active Directory,42.14,Deny,Wi-Fi
2026-02-18 14:25:45,2026-02-18,HR,VLAN 30,10.1.30.21,SMB,265.99,Permit,Wired
2026-02-25 08:46:54,2026-02-25,Finance,VLAN 30,10.1.30.98,HTTP,49.52,Deny,Wired
2026-03-11 10:15:12,2026-03-11,Staff,VLAN 30,10.1.30.128,HTTP,17.25,Permit,Wi-Fi
2026-02-27 19:44:46,2026-02-27,Staff,VLAN 30,10.1.30.113,Active Directory,25.66,Permit,Wired
2026-02-15 20:07:52,2026-02-15,Finance,VLAN 30,10.1.30.87,SSH,23.03,Deny,Wired
2026-02-20 01:48:04,2026-02-20,Staff,VLAN 30,10.1.30.141,HTTP,8.29,Permit,Wired
2026-03-08 15:20:12,2026-03-08,Guest,VLAN 40,10.1.40.58,HTTPS,575.16,Permit,Wi-Fi
2026-02-11 10:37:28,2026-02-11,HR,VLAN 30,10.1.30.17,FTP,941.4,Deny,Wired
2026-03-11 14:55:52,2026-03-11,HR,VLAN 30,10.1.30.31,SSH,16.1,Deny,Wi-Fi
2026-02-20 02:35:03,2026-02-20,Guest,VLAN 40,10.1.40.113,HTTP,38.26,Permit,Wi-Fi
2026-02-12 15:53:03,2026-02-12,HR,VLAN 30,10.1.30.28,Radius,43.84,Permit,Wi-Fi
2026-03-05 23:51:55,2026-03-05,Finance,VLAN 30,10.1.30.81,DNS,13.57,Permit,Wired
2026-02-13 09:34:17,2026-02-13,Finance,VLAN 30,10.1.30.60,Radius,28.7,Deny,Wired
2026-03-05 00:40:36,2026-03-05,Staff,VLAN 30,10.1.30.109,SSH,37.61,Permit,Wired
2026-03-04 08:25:56,2026-03-04,HR,VLAN 30,10.1.30.49,SSH,42.0,Permit,Wired
2026-02-23 14:02:34,2026-02-23,Finance,VLAN 30,10.1.30.79,Active Directory,13.0,Permit,Wi-Fi
2026-03-06 08:05:08,2026-03-06,Staff,VLAN 30,10.1.30.141,HTTP,32.6,Permit,Wi-Fi
2026-03-02 08:15:14,2026-03-02,Finance,VLAN 30,10.1.30.56,Radius,17.39,Permit,Wired
2026-02-10 05:17:15,2026-02-10,Finance,VLAN 30,10.1.30.58,FTP,251.89,Deny,Wi-Fi
2026-03-01 00:28:10,2026-03-01,HR,VLAN 30,10.1.30.46,FTP,411.28,Permit,Wired
2026-02-27 18:30:22,2026-02-27,IT,VLAN 20,10.1.20.28,HTTP,19.3,Deny,Wired
2026-02-21 07:10:01,2026-02-21,IT,VLAN 20,10.1.20.13,Active Directory,32.62,Permit,Wi-Fi
2026-02-19 01:03:38,2026-02-19,IT,VLAN 20,10.1.20.47,HTTP,0.73,Permit,Wi-Fi
2026-02-12 14:21:06,2026-02-12,IT,VLAN 20,10.1.20.40,FTP,173.34,Permit,Wired
2026-03-10 20:08:55,2026-03-10,IT,VLAN 20,10.1.20.43,HTTPS,797.73,Permit,Wired
2026-02-25 22:08:44,2026-02-25,HR,VLAN 30,10.1.30.46,SSH,10.35,Permit,Wi-Fi
2026-03-10 08:05:41,2026-03-10,Guest,VLAN 40,10.1.40.46,HTTPS,283.0,Permit,Wi-Fi
2026-03-08 18:23:03,2026-03-08,HR,VLAN 30,10.1.30.15,DNS,46.09,Permit,Wired
2026-02-27 16:43:28,2026-02-27,IT,VLAN 20,10.1.20.38,SMB,940.79,Deny,Wired
2026-02-16 05:46:40,2026-02-16,Finance,VLAN 30,10.1.30.52,HTTP,13.57,Permit,Wired
2026-02-10 03:56:32,2026-02-10,Staff,VLAN 30,10.1.30.118,HTTP,40.49,Permit,Wired
2026-03-06 10:35:06,2026-03-06,HR,VLAN 30,10.1.30.44,SSH,41.59,Permit,Wi-Fi
2026-02-24 20:29:12,2026-02-24,Guest,VLAN 40,10.1.40.156,DNS,25.92,Deny,Wi-Fi
2026-03-02 07:39:34,2026-03-02,Finance,VLAN 30,10.1.30.55,FTP,854.38,Permit,Wi-Fi
2026-02-28 09:11:22,2026-02-28,HR,VLAN 30,10.1.30.16,SMB,680.02,Permit,Wi-Fi
2026-02-13 08:29:54,2026-02-13,Staff,VLAN 30,10.1.30.162,HTTPS,487.05,Deny,Wired
2026-03-06 20:03:28,2026-03-06,Guest,VLAN 40,10.1.40.11,SSH,25.97,Deny,Wi-Fi
2026-02-18 05:23:20,2026-02-18,Guest,VLAN 40,10.1.40.135,FTP,587.38,Deny,Wi-Fi
2026-02-20 07:17:08,2026-02-20,Guest,VLAN 40,10.1.40.47,HTTP,26.98,Deny,Wi-Fi
2026-02-21 15:23:43,2026-02-21,Staff,VLAN 30,10.1.30.162,FTP,303.7,Permit,Wi-Fi
2026-02-19 23:07:03,2026-02-19,Staff,VLAN 30,10.1.30.196,Active Directory,16.21,Deny,Wi-Fi
2026-03-07 09:53:59,2026-03-07,IT,VLAN 20,10.1.20.47,SSH,18.14,Permit,Wi-Fi
2026-02-25 17:45:42,2026-02-25,HR,VLAN 30,10.1.30.33,HTTP,8.23,Permit,Wi-Fi
2026-03-08 10:00:11,2026-03-08,Guest,VLAN 40,10.1.40.179,Active Directory,41.07,Deny,Wi-Fi
2026-03-10 12:39:08,2026-03-10,Staff,VLAN 30,10.1.30.180,HTTP,32.54,Deny,Wired
2026-03-06 20:10:36,2026-03-06,Guest,VLAN 40,10.1.40.151,Radius,8.57,Deny,Wi-Fi
2026-03-11 06:43:14,2026-03-11,Finance,VLAN 30,10.1.30.81,FTP,758.44,Permit,Wi-Fi
2026-02-26 13:20:53,2026-02-26,HR,VLAN 30,10.1.30.18,Active Directory,30.36,Permit,Wi-Fi
2026-02-16 20:51:18,2026-02-16,IT,VLAN 20,10.1.20.26,Radius,25.28,Permit,Wired
2026-02-20 19:11:21,2026-02-20,Staff,VLAN 30,10.1.30.159,DNS,0.75,Permit,Wi-Fi
2026-02-11 14:18:21,2026-02-11,HR,VLAN 30,10.1.30.28,Active Directory,36.13,Permit,Wi-Fi
2026-02-22 05:11:50,2026-02-22,IT,VLAN 20,10.1.20.30,FTP,383.26,Permit,Wi-Fi
2026-02-21 14:59:40,2026-02-21,Finance,VLAN 30,10.1.30.89,DNS,6.15,Deny,Wi-Fi
2026-03-07 21:25:37,2026-03-07,Finance,VLAN 30,10.1.30.83,Active Directory,22.74,Deny,Wi-Fi
2026-03-06 07:03:19,2026-03-06,Finance,VLAN 30,10.1.30.85,SMB,518.0,Permit,Wired
2026-03-11 02:54:45,2026-03-11,Guest,VLAN 40,10.1.40.12,SSH,39.27,Deny,Wi-Fi
2026-03-06 11:43:59,2026-03-06,HR,VLAN 30,10.1.30.42,Radius,3.14,Permit,Wired
2026-02-23 22:58:31,2026-02-23,HR,VLAN 30,10.1.30.13,Radius,28.56,Deny,Wired
2026-02-21 21:15:19,2026-02-21,Staff,VLAN 30,10.1.30.124,HTTPS,477.51,Permit,Wired
2026-02-21 15:38:40,2026-02-21,Finance,VLAN 30,10.1.30.97,Radius,24.7,Deny,Wired
2026-02-24 07:40:16,2026-02-24,Guest,VLAN 40,10.1.40.16,DNS,6.43,Permit,Wi-Fi
2026-02-27 01:13:15,2026-02-27,HR,VLAN 30,10.1.30.37,Active Directory,38.32,Permit,Wi-Fi
2026-03-04 17:38:20,2026-03-04,Guest,VLAN 40,10.1.40.37,HTTP,1.32,Permit,Wi-Fi
2026-02-21 04:11:24,2026-02-21,Guest,VLAN 40,10.1.40.25,HTTP,16.23,Permit,Wi-Fi
2026-02-16 03:13:19,2026-02-16,Guest,VLAN 40,10.1.40.145,Radius,8.57,Deny,Wi-Fi
2026-02-21 14:29:44,2026-02-21,Staff,VLAN 30,10.1.30.165,DNS,18.79,Permit,Wi-Fi
2026-02-19 02:18:38,2026-02-19,Guest,VLAN 40,10.1.40.14,FTP,791.77,Deny,Wi-Fi
2026-03-04 11:37:32,2026-03-04,IT,VLAN 20,10.1.20.47,Radius,24.66,Permit,Wi-Fi
2026-02-27 07:42:47,2026-02-27,IT,VLAN 20,10.1.20.13,Radius,19.03,Deny,Wired
2026-02-20 09:41:52,2026-02-20,Guest,VLAN 40,10.1.40.86,SSH,14.06,Deny,Wi-Fi
2026-02-20 07:18:18,2026-02-20,IT,VLAN 20,10.1.20.30,SMB,1007.55,Deny,Wired
2026-02-14 23:58:59,2026-02-14,Staff,VLAN 30,10.1.30.139,Radius,13.44,Permit,Wi-Fi
2026-03-01 11:07:23,2026-03-01,HR,VLAN 30,10.1.30.39,HTTP,26.02,Permit,Wired
2026-02-14 02:29:57,2026-02-14,IT,VLAN 20,10.1.20.15,SSH,32.14,Permit,Wired
2026-02-12 02:40:22,2026-02-12,HR,VLAN 30,10.1.30.41,SSH,29.43,Permit,Wi-Fi
2026-02-26 04:17:50,2026-02-26,Finance,VLAN 30,10.1.30.97,Radius,40.74,Permit,Wi-Fi
2026-03-01 11:54:00,2026-03-01,IT,VLAN 20,10.1.20.39,Radius,30.19,Permit,Wi-Fi
2026-02-21 22:59:29,2026-02-21,HR,VLAN 30,10.1.30.34,SSH,27.46,Permit,Wi-Fi
2026-02-11 05:30:06,2026-02-11,Finance,VLAN 30,10.1.30.63,HTTPS,890.5,Permit,Wired
2026-03-06 18:19:57,2026-03-06,Finance,VLAN 30,10.1.30.87,SMB,45.48,Permit,Wired
2026-02-20 20:11:25,2026-02-20,Staff,VLAN 30,10.1.30.167,Active Directory,43.84,Permit,Wired
2026-02-18 05:36:40,2026-02-18,Staff,VLAN 30,10.1.30.105,SMB,850.73,Permit,Wired
2026-02-17 14:29:24,2026-02-17,Finance,VLAN 30,10.1.30.68,SSH,23.1,Deny,Wi-Fi
2026-03-07 14:12:46,2026-03-07,IT,VLAN 20,10.1.20.35,SMB,429.68,Permit,Wi-Fi
2026-03-08 19:47:34,2026-03-08,Guest,VLAN 40,10.1.40.67,Radius,35.76,Deny,Wi-Fi
2026-03-05 04:29:39,2026-03-05,Guest,VLAN 40,10.1.40.92,SMB,258.11,Deny,Wi-Fi
2026-02-20 05:41:25,2026-02-20,Staff,VLAN 30,10.1.30.173,SMB,28.71,Deny,Wi-Fi
2026-02-10 09:06:02,2026-02-10,Guest,VLAN 40,10.1.40.93,Active Directory,43.57,Deny,Wi-Fi
2026-03-02 23:34:52,2026-03-02,IT,VLAN 20,10.1.20.46,HTTPS,744.15,Permit,Wired
2026-03-07 10:46:18,2026-03-07,HR,VLAN 30,10.1.30.34,FTP,428.03,Permit,Wired
2026-03-11 17:28:52,2026-03-11,Finance,VLAN 30,10.1.30.56,HTTP,43.49,Permit,Wi-Fi
2026-03-04 11:07:13,2026-03-04,Finance,VLAN 30,10.1.30.91,Radius,20.35,Permit,Wi-Fi
2026-02-20 04:32:58,2026-02-20,HR,VLAN 30,10.1.30.42,HTTPS,927.44,Permit,Wired
2026-02-13 21:40:11,2026-02-13,HR,VLAN 30,10.1.30.22,Radius,6.18,Permit,Wired
2026-02-19 10:13:42,2026-02-19,HR,VLAN 30,10.1.30.14,Active Directory,30.15,Deny,Wired
2026-02-12 12:56:20,2026-02-12,Guest,VLAN 40,10.1.40.86,SSH,9.83,Deny,Wi-Fi
2026-02-20 18:56:25,2026-02-20,Finance,VLAN 30,10.1.30.89,HTTPS,411.66,Permit,Wi-Fi
2026-03-04 23:37:12,2026-03-04,Staff,VLAN 30,10.1.30.150,HTTP,49.28,Permit,Wi-Fi
2026-02-21 11:31:41,2026-02-21,Staff,VLAN 30,10.1.30.185,Active Directory,2.75,Deny,Wired
2026-03-01 22:20:08,2026-03-01,HR,VLAN 30,10.1.30.35,HTTPS,995.33,Deny,Wi-Fi
2026-03-09 07:14:50,2026-03-09,Guest,VLAN 40,10.1.40.67,HTTP,27.76,Deny,Wi-Fi
2026-02-22 21:19:38,2026-02-22,Finance,VLAN 30,10.1.30.98,Active Directory,6.07,Deny,Wired
2026-03-05 02:25:47,2026-03-05,IT,VLAN 20,10.1.20.16,Radius,43.64,Permit,Wired
2026-02-28 19:16:45,2026-02-28,Staff,VLAN 30,10.1.30.149,Active Directory,33.32,Permit,Wired
2026-02-10 02:49:28,2026-02-10,Guest,VLAN 40,10.1.40.138,Active Directory,26.9,Deny,Wi-Fi
2026-03-01 05:35:51,2026-03-01,Guest,VLAN 40,10.1.40.67,HTTP,3.38,Permit,Wi-Fi
2026-02-16 09:03:41,2026-02-16,HR,VLAN 30,10.1.30.30,SMB,605.31,Permit,Wired
2026-02-09 21:30:14,2026-02-09,Finance,VLAN 30,10.1.30.97,Active Directory,17.49,Permit,Wired
2026-02-18 11:43:30,2026-02-18,Finance,VLAN 30,10.1.30.84,HTTP,31.26,Permit,Wired
2026-03-10 08:27:31,2026-03-10,Guest,VLAN 40,10.1.40.82,SMB,130.75,Deny,Wi-Fi
2026-02-17 10:00:21,2026-02-17,IT,VLAN 20,10.1.20.28,DNS,7.72,Permit,Wi-Fi
2026-03-09 01:26:02,2026-03-09,Staff,VLAN 30,10.1.30.137,DNS,32.11,Deny,Wired
2026-03-02 12:42:32,2026-03-02,IT,VLAN 20,10.1.20.33,HTTP,12.84,Deny,Wi-Fi
2026-02-13 15:35:40,2026-02-13,Finance,VLAN 30,10.1.30.71,HTTPS,855.81,Permit,Wired
2026-02-10 18:37:07,2026-02-10,Finance,VLAN 30,10.1.30.65,HTTPS,899.46,Permit,Wired
2026-02-23 12:04:44,2026-02-23,HR,VLAN 30,10.1.30.38,FTP,843.18,Permit,Wi-Fi
2026-02-18 16:56:32,2026-02-18,Guest,VLAN 40,10.1.40.58,DNS,37.11,Deny,Wi-Fi
2026-02-25 18:05:29,2026-02-25,Finance,VLAN 30,10.1.30.83,FTP,339.34,Deny,Wi-Fi
2026-03-08 12:15:26,2026-03-08,HR,VLAN 30,10.1.30.11,Radius,13.64,Permit,Wired
2026-02-17 10:49:58,2026-02-17,HR,VLAN 30,10.1.30.17,SSH,24.82,Deny,Wi-Fi
2026-03-09 13:23:51,2026-03-09,Finance,VLAN 30,10.1.30.93,FTP,412.73,Deny,Wired
